,tweet,favourite_count,retweet_count,created_at
3541,AirTag hacked for the first time by security researcher https://t.co/5mjKktDnJp,0,0,2021-05-10 18:01:58
3542,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/MfHq65OwSA,0,0,2021-05-10 17:58:36
3543,"It's already possible to hack an AirTag https://t.co/27B0oeTArB #airtag, #apple, #cybersecurity, c",2,0,2021-05-10 17:57:01
3544,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/8kSkiAeXNc https://t.co/VWEg5RtuQt,0,0,2021-05-10 17:55:35
3545,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/1trTvGHs2B https://t.co/2Cm1TwXI1m,0,0,2021-05-10 17:55:05
3546,"@radjay @xdamman Well, Apple did: your iPhone will warn you if you are moving with someone else's airtag. As they want to prevent stalking (the real problem of this device)",0,0,2021-05-10 17:55:01
3547,"The researcher, who goes by the pseudonym Stack Smashing, tweeted out news of their accomplishment, adding that the whole experience did take several hours — and two bricked AirTags — to pull off. #AppleNews  https://t.co/JvLOkYE6hY",12,5,2021-05-10 17:53:57
3548,"New reply to “Apple Releases iOS 14.5 and iPadOS 14.5; Bringing Accessibility Fixes, Support for AirTag, Privacy Enhancements, and More” (Blog Post) https://t.co/LYQP1lJOBn",0,0,2021-05-10 17:53:03
3549,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/l4fUcukwbl,2,3,2021-05-10 17:52:39
3550,Aye y’all! Is this airtag really worth it? Lol,1,0,2021-05-10 17:52:01
3551,So I got the new apple airtag for my wallet cause I lose that more than my keys..... guess what I lost 🥴🥴 MY KEYS.,2,0,2021-05-10 17:51:40
3552,AirTag,13,1,2021-05-10 17:45:56
3553,AirTag Successfully Hacked to Show Custom URL in Lost Mode https://t.co/UjMBT08N1Z,0,0,2021-05-10 17:45:35
3554,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/MUyn3ieBq2,0,0,2021-05-10 17:45:07
3555,"Love this. For one, @JoannaStern is stomping around blocks from where I grew up. Two, it has an awesome dog named Wasabi. I rooted for Wasabi every time. What more do you want from an AirTag review? https://t.co/jSJGMTtBQQ",5,0,2021-05-10 17:44:49
3556,I just bought an AirTag and the cashier asked me if imma put in my bf’s car😩😂,0,0,2021-05-10 17:43:20
3557,👍 on @YouTube: Apple AirTag vs. Drug-Detection Dog: Best Way to Find Your Lost Stuff | WSJ https://t.co/O4sjtleWoF,0,0,2021-05-10 17:42:43
3558,3D Printed Case for Siri Remote Features AirTag Holder https://t.co/cuf99qKaD6,0,0,2021-05-10 17:40:31
3559,"My 3-year-old daughter got hold of my car keys and spotted the AirTag with a poop emoji engraved on it, and it really made her day. She couldn't stop talking about it.",0,0,2021-05-10 17:37:05
3560,android question but what the fuck is an airtag https://t.co/zvXHdxgiUy,0,0,2021-05-10 17:36:42
3561,"Want to know how and why?
Find out here👇
https://t.co/XmCHSOnsWy
#mactechtamil #Apple #appleairtag
#AirTags #AirTag #YouTuber #Tamil #tamilnews #Trending https://t.co/2RMwEP4san",0,0,2021-05-10 17:32:30
3562,"A 3D printed case that lets you embed an AirTag in your Apple Remote 😂

Now someone just needs to make this for the new Remote. https://t.co/AuPmwOEA0x",76,4,2021-05-10 17:32:27
3563,@JoannaStern I wonder if AirTags could boost pet tracker products as people are suddenly made aware that such products exist or every time they see an AirTag it is a subtle reminder that they should get a tracker for their pets?,0,0,2021-05-10 17:31:54
3564,3D Printed Case for Siri Remote Features AirTag Holder... https://t.co/KCK2ltWOFH https://t.co/DUgyTTemCR,7,0,2021-05-10 17:29:19
3565,Loving my Orbit Key and Apple AirTag combination 💯 https://t.co/ISWsOaginU,0,0,2021-05-10 17:26:06
3566,@iSpeedtestOS The hidden AirTag menu is gone :(,1,0,2021-05-10 17:25:23
3567,"3D Printed keychain addon for my #AirTag, snug and works well! https://t.co/zZ9ogft7Yl",5,0,2021-05-10 17:22:39
3568,There's now an Apple TV Remote case that has a place for an AirTag https://t.co/mA74GQInr4 https://t.co/fOxTFL1SkH,3,1,2021-05-10 17:20:12
3569,Haha -&gt; 3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote - MacRumors https://t.co/ppCwo5j41A,4,1,2021-05-10 17:19:02
3570,"Apple AirTag Spills Its Secrets

The Apple AirTag is a $29 Bluetooth beacon that sticks onto your stuff and helps you find locate it when lost. It’s more than just a beeper though, the idea is that it can be silently spotted by any iDevice — almost like a crowd-sourced mesh …",0,0,2021-05-10 17:15:04
3571,"@m_rlons Sometimes [if you've done a recent update] you'll find language in the UI that may be a little ahead of any official product changes/naming changes... maybe that's it? AirTag, AirPlay, AirDrop.... AirMusic?",1,0,2021-05-10 17:14:55
3572,AirTag hacked for the first time by security researcher https://t.co/HpiO5KGkvH (https://t.co/JAUyMMJqow),0,0,2021-05-10 17:14:55
3573,Comment: AirTag could become an essential retail and business tool if Apple wants it to be one https://t.co/NwC3zYWFhR via @9to5mac,0,0,2021-05-10 17:14:13
3574,"@jgamet @macosken Lastly, people who are indignant at seeing the price of AirTag Hermes accessories haven’t shopped for luxury small leather goods lately (and keep in mind that these don’t come with an AirTag — $29 value — included): https://t.co/B6ap9xLBq7",0,0,2021-05-10 17:13:47
3575,AirTag hacked. https://t.co/BPIdWPkGde,0,0,2021-05-10 17:12:51
3576,"A security researcher has demonstrated the loopholes by hacking the AirTag using reverse engineering. 

The researcher claimed on Twitter that he was able to modify the default NFC link available through the tracker by reflashing its microcontroller. https://t.co/0oKdOv6MVB",0,0,2021-05-10 17:12:35
3577,"@jgamet @macosken Second, Tile also offers “The Slim,” which can be used to keep track of a wallet (it’s the size of a credit card, essentially). An AirTag is too thick for that.

https://t.co/pxnPwlWpSf",0,0,2021-05-10 17:11:47
3578,AirTag Android Support Shows Apple At Its Belligerent Worst https://t.co/RDrUKUajV4 https://t.co/soxdomksRU,0,0,2021-05-10 17:10:59
3579,"Wow, the timer resetting when the owner IPhone is near really makes the AirTag perfect for abusers to track the person they are abusing.

""the alert countdown could be reset each night when the owner of the AirTag comes back into its range."" https://t.co/apYEehuW65",1,0,2021-05-10 17:10:28
3580,It's already possible to hack an AirTag https://t.co/cqMGahWsDr,0,0,2021-05-10 17:08:39
3581,For Apple AirTag Silicone Case PC Hard Cover Location Tracker Sleeve Skin JN #ebay #cellphonesandaccessories https://t.co/c90t554Xyr,0,0,2021-05-10 17:05:36
3582,Apple's AirTag tracker hacked and reprogrammed - MSPoweruser - WMPoweruser https://t.co/tq2tAFXiGT,0,0,2021-05-10 17:03:48
3583,It's already possible to hack an AirTag https://t.co/dd9cp6X7qS https://t.co/mUHHonlhLY,0,0,2021-05-10 17:03:06
3584,Apple AirTag vs. Tile: Battle of the Bluetooth trackers https://t.co/v1wIEWO7sC - @YouTube,1,0,2021-05-10 17:02:57
3585,Thank god I put an AirTag in my wallet,0,0,2021-05-10 17:02:01
3586,Apple AirTag Trackers Already Hacked And Reprogrammed By #Security Researchers https://t.co/Ya7sF0arqG @apple #AirTag #airtags,2,0,2021-05-10 17:01:47
3587,It's already possible to hack an AirTag...,0,0,2021-05-10 17:00:28
3588,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/p8x9YPW89q,0,0,2021-05-10 17:00:15
3589,"#Apple’s #AirTag trackers made it frighteningly easy to ‘stalk’ me in a test

https://t.co/GF130O8xVY",3,0,2021-05-10 17:00:00
3590,AirTag Hack Shows How Scammers Can Use The Device For Phishing Attacks https://t.co/xx182iLKb8,1,0,2021-05-10 16:59:43
3591,Can You Track Your CAR with AirTag!? https://t.co/zzMeovkd7h via @YouTube,0,0,2021-05-10 16:59:19
3592,"I need wasabi

Apple AirTag vs. Drug-Detection Dog: Best Way to Find Your Lost Stuff | WSJ https://t.co/LUw1Hxbmd6 via @YouTube",0,0,2021-05-10 16:59:05
3593,"New vid alert! Apple AirTag vs Tile: which is the best item tracker? 

https://t.co/tUc3EAHgZL

#airtags #tile https://t.co/3dlUsQuB4u",1,3,2021-05-10 16:58:41
3594,Yeah the airtag was a good investment. I’ve lost my keys about 4 times since I’ve had it 😂,0,0,2021-05-10 16:57:24
3595,Apple AirTag https://t.co/7yLU5e47hD,0,0,2021-05-10 16:57:08
3596,Brain genius hacks an Apple AirTag… but don’t panic https://t.co/nVfDZqLM6h,0,0,2021-05-10 16:55:50
3597,https://t.co/MbMJHPBGdA AirTag vs Tile test from CNet released today... watch #AirTag #tile,0,0,2021-05-10 16:55:37
3598,"NEW #Apple AirTag Tracking Chips are in stock!

Grab 1 for $29!

Accessories $5 --&gt; 

- Built-in speaker to help find your things

- Find items further away w/ help of other #Apple devices in the Find My network #Deal

 https://t.co/owJnLVpkTW https://t.co/O6ZKAfZnRO",0,0,2021-05-10 16:55:16
3599,"NEW Apple AirTag Tracking Chips are in stock!

Grab 1 for $29!
https://t.co/rgQ4VGbb1k

Accessories $5 --&gt; https://t.co/YXSjJDJ4wx

- Built-in speaker to help find your things

- Find items further away w/ help of other Apple devices in the Find My network https://t.co/gZ1676rnNz",15,1,2021-05-10 16:55:11
3600,User 3D Prints Apple TV Remote Case With AirTag Housing So Your Remote is Never Lost https://t.co/ON67ZE1904,2,1,2021-05-10 16:54:09
3601,AirTag Case for Apple TV Siri Remote 4K/HD | Etsy https://t.co/2LljQShbRZ,0,0,2021-05-10 16:53:30
3602,A new must-have: The New Apple AirTag. Now available at Verizon. #IamVZ https://t.co/wGG1I38fIO,3,0,2021-05-10 16:52:03
3603,"@ScottMcConnell9 I assume you are referring to this kind of tech generally:

# Apple AirTag vs. Tile: Battle of the Bluetooth trackers
https://t.co/JT42JnL4iO",0,0,2021-05-10 16:51:12
3604,It's already possible to hack an AirTag https://t.co/sb9FE84ysH,0,0,2021-05-10 16:49:11
3605,"Yay! Spoiler alert: the dog wins. ""Apple AirTag vs. Drug-Detection Dog: Best Way to Find Your Lost Stuff"" https://t.co/LlrXPUH69j",0,0,2021-05-10 16:48:46
3606,"Apple AirTag Review! Real-World Lost &amp; Found Test vs. Tile Pro!
https://t.co/ml1Yqy6id1 https://t.co/4O7SqlR51e",0,0,2021-05-10 16:47:45
3607,@therealtblake looking for a thinner version of this; https://t.co/3bbOt1gaVz,3,0,2021-05-10 16:47:31
3608,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds - Slashdot https://t.co/iJcUDGUap4",0,0,2021-05-10 16:47:22
3609,User 3D Prints Apple TV Remote Case With AirTag Housing So Your Remote is Never Lost https://t.co/4h33cfyDcJ https://t.co/5Iw9jgrtyY,1,0,2021-05-10 16:47:08
3610,"It's already possible to hack an AirTag
https://t.co/xgA1BDYB1m",0,0,2021-05-10 16:45:25
3611,Maybe best to pay a bit more for the Leather Loop https://t.co/oh8E7QHgzW,3,0,2021-05-10 16:45:11
3612,"Apple may want to start another bounty program after this. 🐱‍💻

#engineering 
https://t.co/hXHrXpEjxp",2,1,2021-05-10 16:45:00
3613,AirTag: What are you using with Apple's new Find My trackers? - 9to5Mac https://t.co/BcnuuUtdV1,0,0,2021-05-10 16:40:41
3614,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/0ZP5RjnbV8 $AAPL https://t.co/WLtTUCEBez,0,0,2021-05-10 16:38:08
3615,"""A German security researcher claims he was able to break into the microcontroller of Apple's AirTag, allowing him to modify its NFC URL""

https://t.co/YMplkKw0yz",3,1,2021-05-10 16:38:00
3616,What AirTag tip video would you be most interested in?,2,0,2021-05-10 16:37:52
3617,"Best article I have seen yet on what the future of Apple’s AirTag will bring us.

Ethan C. Wright provides great tech description of the device as well as possible uses.

https://t.co/WAg5alvI6C",0,0,2021-05-10 16:36:27
3618,"Don’t: Swallow AirTag

Do: Listen to @macosken and I talk about AirTag safety and more on In a Few Minutes.

#apple #airtag #podcast https://t.co/cWQqaGvGq1",1,0,2021-05-10 16:34:19
3619,German security researcher hacked Apple’s AirTag https://t.co/9h3Yg08IvM #Security Born's Tech and Windows World,2,2,2021-05-10 16:32:04
3620,"Apple AirTag Loophole could take serious risk in online security, researcher final https://t.co/dKYk3mj9yu",0,0,2021-05-10 16:31:36
3621,Tech Reviews: Apple AirTag Lost-Item Tracker (Video) https://t.co/Fq7uWnqzKi https://t.co/GOuFYUldsp,0,0,2021-05-10 16:27:57
3622,Recommended Read: Security researcher hacks AirTag; modifies NFC URL for Lost Mode https://t.co/8IhK9y8mDU,0,0,2021-05-10 16:27:01
3623,"Hey @Apple or @AppleSupport , please make an integrated button on Apple Watch similar to the one you tap to find your iPhone, but for your AirTag 🤔",0,0,2021-05-10 16:25:22
3624,Apple AirTag hacked and reprogrammed by security researcher https://t.co/5RsPhyNDfT,1,0,2021-05-10 16:24:40
3625,"@allanritchie911 @Apple @xamarin Yes, they are just beacons, but they are built to be picked up by any IPhone and passed up to the apple 'Find My' mothership... The thing I didn't like is that iOS users won't know a airtag that doesn't belong to them is with them until they return 'home'.",0,0,2021-05-10 16:23:18
3626,Apple AirTag vs. Drug-Detection Dog: Best Way to Find Your Lost Stuff | WSJ https://t.co/FFdwN5xx6S #Entertainment #Video,0,0,2021-05-10 16:22:39
3627,Apple AirTag vs. Drug-Detection Dog: Best Way to Find Your Lost Stuff | WSJ https://t.co/AJijeE3DPF #Entertainment #Video,0,0,2021-05-10 16:22:38
3628,New reply to “AirTag Accessories” (Forum Topic) https://t.co/GJjMH30fwZ,0,0,2021-05-10 16:20:07
3629,I was not surprised that Apple shipped the Airtag because it has a huge lockin lifestyle effect and its value is tied to the network effects of their hardware monopoly. But it feels like a bigger brand/perception risk than Apple has taken in hardware.,0,0,2021-05-10 16:18:15
3630,"Man I thought this would happen when Airtags came out, but I didn't bloody post it. The real OMG will be if someone hacks the BTLE controller. https://t.co/rraaQSlDpm",0,0,2021-05-10 16:18:14
3631,Researcher claims to hack AirTag so it points to wrong website when scanned - https://t.co/jdJnd6svX7 https://t.co/YFpkKoovPP,0,0,2021-05-10 16:17:52
3632,Apple AirTag Teardown! – How easy does it scratch? https://t.co/Ah6ZypKtVo,0,0,2021-05-10 16:17:26
3633,3D-Printed Apple TV Remote Case Allows Users to Attach an AirTag https://t.co/wlczFjy85j,8,0,2021-05-10 16:16:36
3634,"3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote

@szergelyiphone @gklka https://t.co/5WLY0A6cue",1,0,2021-05-10 16:12:48
3635,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/YOBtm8qzvI https://t.co/jJs6FNgmuL,0,0,2021-05-10 16:12:11
3636,Apple AirTag vs. Tile: Battle of the Bluetooth trackers - CNET https://t.co/B5ntP2fJi6,0,0,2021-05-10 16:10:09
3637,"@JoannaStern Cost of Wasabi vs AirTag

I would also be curious to see how Wasabi does if the fanny pack sat for awhile before you had him search. Moving the pack does leave a lingering scent he can follow.",1,0,2021-05-10 16:10:05
3638,Anyone using the AirTag? https://t.co/T1vVsU3I2B,0,0,2021-05-10 16:10:04
3639,"Today, friend of the show Jeff @JGamet joins us to talk AirTag, Tile, and the deadly seriousness of swallowing button batteries. Track it all - In a Few Minutes https://t.co/IgCpwddsGe",4,2,2021-05-10 16:09:52
3640,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/ltjDVqKuR6,0,0,2021-05-10 16:09:34
3641,So it looks like Apple's two week old Airtag has already been hacked 😬 https://t.co/1vb0h5IM5L,0,0,2021-05-10 16:08:34
3642,"Also, if you are interested in an AirTag as an actual dog tracker, jump to challenge 3 in the video. Lots to consider when I put it up against an actual GPS pet tracker",12,1,2021-05-10 16:06:29
3643,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/DsKz48VIgg https://t.co/tkFgzur80X,0,0,2021-05-10 16:04:39
3644,This guy just managed to hack into an Apple Airtag! 😂 https://t.co/AFgPMJkShu,0,0,2021-05-10 16:04:21
3645,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/XhfZxIkuJ7,1,0,2021-05-10 16:04:15
3646,".@iFixit's teardown shows just what you'll find inside an Apple AirTag, and where to put your keyring: https://t.co/zDZVbHoWcL https://t.co/qPMTLfGCF3",25,4,2021-05-10 16:03:53
3647,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/d1It4JgS5M,1,0,2021-05-10 16:02:05
3648,This would be really helpful when you have a baby who moves and hides EVERYTHING. --&gt; 3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/lgSbpZewhN,1,0,2021-05-10 16:01:36
3649,"New video up and ready and it is about Apple's latest product the ""AirTag"". We go through their Pros and Cons and an overall view of this new amazing gadget.

Link: https://t.co/AqsdBahyY8

#Apple #AirTag #YouTube #YT #Review https://t.co/aoZlpyhtbH",0,0,2021-05-10 16:00:36
3650,"Apple’s AirTags are finally here, but they’re missing a crucial component of any tracker: a way to attach them to your keys. In this video we show you exactly how to perform the nuclear option: drilling a keyring hole straight through your AirTag: https://t.co/8RsxZ3zMcd",26,2,2021-05-10 16:00:33
3651,"brb, setting my airtag to load a rickroll then leaving it in public https://t.co/Ddd3Vpk93p",46,1,2021-05-10 15:59:35
3652,The new #AirTag solution from @Apple is a game-changer and this @WSJ review is spot on...but I wonder if its anti-stalking features are robust enough to assuage mainstream consumers of their privacy concerns @samsung @TheTileApp #smarthome #connectedhome https://t.co/RS9J0WJwGE,0,0,2021-05-10 15:59:34
3653,"@9to5mac @benlovejoy You can buy GPS trackers on eBay or wish for less then an AirTag, that have no safety features and you can put a SIM card in them so it’s even more reliable then an AirTag. Tile as far as I know doesn’t have the safety features AirTag does… oh but it’s Apple 🙄 https://t.co/pvARsZ9qR2",0,0,2021-05-10 15:58:54
3654,@JoannaStern That airtag on his collar looks mightily banged up. What exactly happened there?,1,0,2021-05-10 15:57:06
3655,New reply to “AirTag Accessories” (Forum Topic) https://t.co/8KhwZFiYjH,0,0,2021-05-10 15:57:04
3656,"New reply to “Apple Releases iOS 14.5 and iPadOS 14.5; Bringing Accessibility Fixes, Support for AirTag, Privacy Enhancements, and More” (Blog Post) https://t.co/reVvmRnJQS",0,0,2021-05-10 15:57:04
3657,"I’m sorry Apple AirTag engineers, your product is inferior to Wasabi, a drug-detection dog who can sniff out hidden (fake) heroin within seconds.  
 
Better luck next time. 

https://t.co/j0W4P95faU https://t.co/VNt2Ejmytx",319,22,2021-05-10 15:54:38
3658,"Researcher claims to #hack AirTag #so it points to wrong #website when scanned https://t.co/9Fr6b0Wqpc
#Tech #Apple https://t.co/8UaJlZsYfG",0,0,2021-05-10 15:53:27
3659,Thinking about copping Apple's new #AirTag - Peep my latest @PCMag story on what you need to know before you slap an AirTag on everything...or anyone https://t.co/uKqluxMmLd,0,0,2021-05-10 15:51:31
3660,Being Stalked With An AirTag? Here’s What To Do (Michael Grothaus/Know Your Mobile) https://t.co/Lvsknj8seV,0,0,2021-05-10 15:51:04
3661,"We talked about Apple #AirTag on the show. Our own @Brothatech gives you the ""Low Down"" on AirTag functionality even deeper in his latest @PCMag story https://t.co/CnltsIC26f",0,0,2021-05-10 15:50:05
3662,"I need to buy an AirTag, so that every time I’m lost I know where to find me.",0,0,2021-05-10 15:49:58
3663,"TN 267-Apple Airtag Hack,Redmi Watch Price,Oneplus Clipt,OPPO E Store In... https://t.co/GjidJWBQmh via @YouTube #technology #technews #RealmeNarzo30 #RedmiWatch #OneplusClipt #AppleAirTag #OPPO #RedmiNote10S #tech",0,0,2021-05-10 15:49:30
3664,"A loophole in Apple's Airtag allows hackers to put any link in place of the ""Find My"" link when an Airtag is scanned via NFC https://t.co/F0eBPinVSZ",2,1,2021-05-10 15:49:08
3665,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/OzQbZGm0Gk https://t.co/9tfka2W0WD,0,0,2021-05-10 15:48:03
3666,"Apple AirTag Spills Its Secrets: The Apple AirTag is a $29 Bluetooth beacon sticks onto your stuff helps you find locate it when lost. It’s more than just a beeper though, the idea is that …read more

(continue at https://t.co/wAKLIJX5qJ) https://t.co/6LXeYVC6rs",0,0,2021-05-10 15:47:07
3667,@finjassauer @AirTag_ Exactly it already does that,1,0,2021-05-10 15:46:44
3668,i hope this airtag is worth it,0,0,2021-05-10 15:46:37
3669,"Many people made fun of the #AirTag Hermes accessories because of the price. Quick check on the apple store reveals most are sold out, and you can’t even order for back order. 🤷🏻‍♂️
https://t.co/tSpbEVN4pq https://t.co/q6gXzDMWpA",5,0,2021-05-10 15:44:48
3670,Apple AirTags: Everything You Need to Know | PCMag https://t.co/LrtHCmrVFQ,0,0,2021-05-10 15:44:32
3671,A German Security Researcher Hacks Apple AirTag As The First https://t.co/hOVBoQffRE via @techbooky https://t.co/jT3I4kmYT1,0,0,2021-05-10 15:40:14
3672,Researcher claims to hack AirTag so it points to wrong website when scanned #website #news https://t.co/yTBeauwIoT https://t.co/yA45IWBoNB,0,0,2021-05-10 15:40:10
3673,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/pVOqsjUbUN,0,0,2021-05-10 15:39:46
3674,Researcher claims to hack AirTag so it points to wrong website when scanned (Stan Schroeder/Mashable!) https://t.co/WZtWg2NSj0,0,0,2021-05-10 15:36:36
3675,My #AirTag is basically official @Alaska5000 merchandise https://t.co/bAP5SSWdnl,2,0,2021-05-10 15:35:48
3676,3D Printed Case Lets You Attach an AirTag to Your Apple TV Remote #3dprinting https://t.co/TXUT6K9zen,1,0,2021-05-10 15:33:16
3677,"In other #Privacy news:

""A security researcher from Germany has managed to hack his own #AirTag - an impressive accomplishment considering that this product was only released on April 30th, 2021.""

https://t.co/NINnz1fBli",0,0,2021-05-10 15:33:11
3678,@AirTag_ @ThelPhone12 You will have one because I’m a good designer,0,0,2021-05-10 15:32:02
3679,"3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote: Apple recently released a redesigned Siri Remote with a physical clickpad, but if you have an original Siri Remote laying around that you still plan on using, you may… https://t.co/NMsBGR4232 #Apple #Mac #Rumors https://t.co/zBV7If0LYk",0,0,2021-05-10 15:31:39
3680,"Apple's $29 AirTag might just be the best tracking device ever invented. That's good for your stuff, not so good for people. https://t.co/9qfrRjvxi2",0,1,2021-05-10 15:30:12
3681,Researcher claims he hacked Apple AirTag and added modified URL    https://t.co/D8Bfhjc9x2,0,0,2021-05-10 15:29:57
3682,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/K0yFMjNs5z #MacRumors,0,0,2021-05-10 15:28:21
3683,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/FgvHXq7SY0,0,0,2021-05-10 15:27:38
3684,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/2gAkkTzA5h,0,0,2021-05-10 15:25:48
3685,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/ZfqVqInBxM #Tech https://t.co/hjM5AdLlHr,0,0,2021-05-10 15:24:16
3686,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/O4PLS2Quk8,1,0,2021-05-10 15:22:26
3687,Activating a new AirTag is truly a snap https://t.co/dwuRpogI9t,0,0,2021-05-10 15:22:09
3688,Security Researcher Successfully Jailbreaks AirTag https://t.co/qoqSuV7t5U,1,2,2021-05-10 15:21:24
3689,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/V7ADSjtQ3j,0,0,2021-05-10 15:21:03
3690,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/tXUb53mMKe,0,0,2021-05-10 15:21:03
3691,"Apple AirTag Spills Its Secrets
https://t.co/L9bNszgY8o",0,0,2021-05-10 15:20:23
3692,"16 Minutes #62: Apple Event: Desktops &amp; Tablets Converge, Cord-Cutting, &amp; “Find Anything” https://t.co/JFPNFvwGqi",0,0,2021-05-10 15:20:20
3693,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/hg9BFaL4HT,0,0,2021-05-10 15:19:50
3694,10 Best AirTag Tips and Tricks You Should Know https://t.co/5C7n1wITNN,0,0,2021-05-10 15:19:05
3695,"That was fast.

https://t.co/SJ7ZUp0NEr",2,1,2021-05-10 15:17:55
3696,I need a tiny tiny tiny airtag to put on my sunglasses,1,0,2021-05-10 15:16:10
3697,Apple’s AirTag Has Already Been Hacked https://t.co/MrUE8Lu18M https://t.co/bzkghlIuTM,0,0,2021-05-10 15:16:03
3698,"Keep on the lookout - If you find an unwanted AirTag, here's how to disable it  https://t.co/GGhdxrXIVk f you find an unwanted AirTag, here's how to disable it #computerrepair #lfk #kansascity #mac #pc https://t.co/oWQfU9cMdd",0,0,2021-05-10 15:15:07
3699,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/qJjSrh5JnD,186,5,2021-05-10 15:14:37
3700,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/54DE7bQVx5 https://t.co/SqaWnct5P2,0,0,2021-05-10 15:12:53
3701,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/irxzcAVO9e https://t.co/T2QqJxopJq,0,0,2021-05-10 15:12:43
3702,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/aHJFqgU5vb https://t.co/Tcwk8hyxK1,0,0,2021-05-10 15:12:37
3703,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/MD1p9bmW5R https://t.co/Dv0FKfkaJ0,0,0,2021-05-10 15:12:35
3704,Researcher claims to hack AirTag so it points to wrong website when scanned - https://t.co/ivnWMsxJuF https://t.co/s85ClzxO79,0,0,2021-05-10 15:12:19
3705,"Imagine a distributed #Holochain mesh network using #AirTag!

Data travels across the network as node passes node on the street.

All encrypted.
Can’t do that with #blockchain.
No miners
No tokens 
No fees
No waiting for consensus
No problem
It’s @holochain https://t.co/B3mXUe6Kew",62,22,2021-05-10 15:12:00
3706,3D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote https://t.co/RzNm0Ajuxt by @rsgnl https://t.co/4TRjfCrRBy,950,58,2021-05-10 15:11:50
3707,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/43WlaKhvgu,0,0,2021-05-10 15:10:05
3708,Apple should put all of that work on the Airtag into the AirPods case. Like I want the precision finding mode to take me to the couch,4,0,2021-05-10 15:09:11
3709,Been watching @Apple #AirTag videos and the security ramifications freaked me out. So I bought one and wrote a @Xamarin app to detect when those little buggers are within BLE range. Useful for Android folks especially. Thinking it should go in the store.,18,0,2021-05-10 15:08:17
3710,AirTag hacked and reprogrammed by security researcher  https://t.co/wmUpKiQHds,1,0,2021-05-10 15:07:55
3711,Being Stalked With An AirTag? Here's What To Do - https://t.co/CXPpoVr0mS https://t.co/psSfYHAXEn,0,0,2021-05-10 15:07:32
3712,"😀😀😀😀NEW😀😀😀😀
 Caseology Vault Case for Apple AirTag

 More information
👉https://t.co/nTJdMW3pkV

#AirTag #AirTags #AppleAirTag #iPhone12 #iPhone12ProMax #iPhone12mini #iPhone11 #iphone13 #AppleWatch #AppleEvent https://t.co/vyR5RsHovq",1,0,2021-05-10 15:07:18
3713,"@theloop @VanMoof @davemark …and re where to put it: if AirTag gets hidden too much, one would robe oneself of the recovery opportunity when in Lost mode. Maybe we’ll put two AirTags on our valuable items: one hidden, the other visible. https://t.co/yZjHjlCEro",1,0,2021-05-10 15:06:24
3714,"@scarlenn @daveying99 @xdamman No, just until you get to a place with no connected smartphones around and then check with a Bluetooth scanner or a manual search. 

An Apple Airtag will be visible as an Apple Device sending IDs. 

Alternatively, wait  three days for the Apple Airtag to start beeping.",1,0,2021-05-10 15:06:10
3715,"The @Apple AirTag targets the end consumer. What is available for high-scale industrial settings? From manufacturing to healthcare and hospitality, #AirFinder RTLS provides just-right precision, industry-leading battery life, and IT independent solutions
https://t.co/wQxQ233bo7",0,0,2021-05-10 15:05:39
