listing_id,id,date,reviewer_id,reviewer_name,comments
22335,475970793,2019-06-25,16460801,Dr. R. Martin A.,Great location! Elena's place was very clean and she was very quick and helpful.
22335,477475446,2019-06-28,266410482,Therezinna,Apartamento en muy buen  lugar.   Fácil  de llegar.  Cerca del Vaticano y de otros  lugares turísticos.
22335,485700337,2019-07-11,230198676,Yue,"Good location, comfortable room and really clean. Just noticed that if you arrive after 6 o'clock, you need to pay another money."
22335,489637315,2019-07-17,271010221,José Tomás,Muy buena ubicacion y lugar comodo y limpio
22335,493376525,2019-07-22,166376416,J,"Elena was a great host, she was very quick to answer and made it really easy for us. In addition she also solved a problem we had with the shower incredibly fast. All in all, I strongly recommend this apartment for its price."
22335,504104492,2019-08-07,6733452,Thomas,"Elena is a good host, the flat is very well located and great for a stay in Rome.
I definitely recommend!"
22335,512046655,2019-08-18,25248077,Stefano,"Ottima posizione, appartamento pulito e funzionale, da consigliare"
22335,514385834,2019-08-21,272806578,Sarah,"Great stay! Everything was clean and sufficient amount of space. They were very accommodating to ours needs. It is close to the Vatican & Pantheon, but about 30 min walk to Colosseum & 50 min walk to train station."
22335,525139050,2019-09-07,49353097,Tiago,"Apartamento super bem localizado, muito perto da praça navona, restaurantes, mercados, atrações turísticas.. fizemos tudo a pé, tudo mesmo! Ficamos muito felizes com a hospitalidade dos anfitriões, foram muito atenciosos no check in e durante a estadia."
22335,528550250,2019-09-13,41613472,Phoebe,Highly recommend
22335,532685849,2019-09-20,111018371,Manuela,Great location!
22335,540418028,2019-10-03,21858678,Helen,"If you are ever in Rome and need a place, this is the one. Great location! Close to local bus station and about 10-15 minutes walk from most of the local attractions. Extremely clean, provides everything you need for your stay. We only stayed two people but the set up can accommodate more and comfortably as well. Host communicated well. You cannot ask for more in a stay. Cool touristy speakeasy close by as well."
22335,545310253,2019-10-12,106243485,Alexandre,"Séjour très agréable.
L’appartement était idéalement situé et notre prise en charge était bonne !"
22335,550051736,2019-10-18,233815924,Stephanie,"We highly recommend this apartment!  Everything was wonderful: location, cleanliness, bed comfort, and walkability to all major Rome attractions. Couldn't have asked for better, really... and at a decent price. Five stars!"
22335,553038514,2019-10-23,101939424,Caroline,Very good flat . The emplacement was great ! The flat was very Clean and Elena was very reactive to answer . Everything was perfect .
22335,554928967,2019-10-27,160325087,Yvonne,Nell'insieme alloggio valido e ben situato (a 15 minuti da piazza Navona e a 10 da Castel Sant'Angelo ) .  Un po' buio e datato  ( ubicato in un antico edificio ) ma non manca nulla per trascorrere un buon soggiorno romano.
22335,580276215,2019-12-22,205126391,Melisa,"Departamento sencillo que cumple  lo que promete. Buen recibimiento; baño y cocina impecables y excelente ubicación.

El unico incoveniente fue que el Wi-Fi era malisimo y la mayor parte de nuestra estadia  no tuvimos conexion a internet.

Otra cosa que fue un poco rara fue el cobro de impuestos. En nuestro caso fueron 42 euros, una  cantidad que se me hizo excesiva. Ademas  no tenia efectivo y tuve que ir a un atm a retirar dinero para despues regresar y pagar, situacion que fue muy inconveniente y extraña, ya que  la aplicación específica claramente que no tenemos que   dar dinero en efectivo a nuestros anfitriones a la llegada.

En resumen, buen departamento, me volveria a quedar.  Solo que la aplicacion tiene que aclarar el pago del impuesto."
22335,589566185,2020-01-06,322707501,Tania,"We stayed for only 2 days in this apartment. The location is amazing, walking distance to all the major sights. We stayed in winter, so it was great to realize how warm the apartment was. We were comfortable in there. Enjoyed a lot."
22335,609058575,2020-02-22,219515353,Estefani,Muy buen lugar aunque por ser un lugar antiguo hay muchos ruidos y no es tan confortable
22335,618408012,2020-03-15,88333198,Bibiana,"Me ha encantado! El apartamento muy limpio, muy comodo, genial"
22335,642748966,2020-07-26,92820834,Laure,"L’appartement est très bien situé (plein centre, proche de la place Navona et du panthéon). Elena est très réactive et à vite répondu à nos questions rapidement. Son marie nous a conseillé un resto sympa dans le quartier (il Corallo). Je recommande ce logement sans souci."
22335,701487132,2020-10-18,25745549,Alberto,"Clean and confortable,  fast answering host, its major value is the great position!"
22335,724801421,2021-01-17,90568770,Carolina,"L’appartamento è molto carino, pulito e si trova in un’ottima posizione!"
22573,36642,2010-04-19,506640,Mandy,"Our stay at Francesco's was really great. His apartment has a very convenient location which makes it very easy to get everywhere. About a twenty minute walk to the colosseum, and where almost all the tourist attractions are, and a five minute walk to Termini station which will take you directly to most tourist attractions without the walk. He was very hospitable and made us feel right at home, apartment is very clean and spacious. 
I highly recommend staying with Francesco when you are in Rome! 


"
22573,42206,2010-05-14,90220,Sylvia,"Wonderful room in great loction.  Yes.  Great space- not an outrageous time, but peaceful and secure.  I felt safe and looked after.  Would suit couples or individuals looking for some time out.  Mattress had a little to be desired, and the clock on the wall was a pain, but overall, a wonderful room in a great location!"
22573,47174,2010-05-28,115365,Alex,"Francesco's place was perfect for people that dread the sterile, hotel experience. His unique humor and style fills the rooms with a great character, and it was a pleasure to have a real home as our resting place after long days of tourism in Rome. Despite living with him, we barely saw him, and this well-calculated distance makes the place feel like your own. The location requires the use of public transportation, but so does every location in Rome, and his place at least is very close to Termini Station, the largest travel hub. I would stay here again!"
22573,101434,2010-09-20,229544,Anna,"Francesco was a great host. The apartment is still under construction, but once it is finished it will be amazing."
22573,116728,2010-10-11,253617,Maria Ilaria,"We enjoyed our stay at Francesco's.It's a nice place still to be completed.Unless you had attended a Montessori school for a long time,you'd appreciate a door closing the (Website hidden by Airbnb) we liked the style and the light.
The location is fine;there was some noise from the street but we fell asleep without problems.
The walk from Termini takes about 25 minutes. bus 105 takes you close to the loft in 10 mins. 
Francesco was easy to contact and ready to answer.
We hope to be back asap.




"
22573,140698,2010-11-17,248204,Fanny,"As other reviewers have said, Francesco is a great host. Even though he had to work the day I planned to check in, he dropped off the keys with me the night before. It was very much appreciated and made my planning easier.

Francesco was easy to contact, responsive and helpful. His place was very clean and comfortable. It would have been better for my friend and I if the bathroom have a door tho. :) 

We didn't try walking out to the major sights, but bus 105 comes often and that was helpful. For those who will be taking that bus just make sure you have a valid ticket. We got checked twice on that route, good thing we had our tickets.

I travelled in Italy for six weeks, and this was one of the nicer airbnb places I stayed in. The coffee was great, but I still feel bad about staining his white rug. "
22573,166429,2011-01-05,278081,Ashley,"Francesco was a wonderful host and his apartment in Roma was beautiful, filled with vintage collectibles and beautiful artwork (an an amazing book & film collection). It's near the Pigneto District which is filled with authentic, true Roman restaurants and small pubs. We walked all the way to the Colosseum (3 KM) and onward to the Trevi Fountain, Pantheon, & Vatican City- probably 15 KM in all... it's a good hike, but we enjoyed the adventure and subsequent scenery. Francesco left us cookies & snacks & good advice of restaurants and neighborhoods not to be missed. "
22573,230558,2011-04-18,477329,Jemi,"I arrived at Francesco's apartment really late and he was waiting for me to leave me the keys. He is a really nice guy and the apartmenr was fantastic.  His place is around 3 km outside the central, however very easy to access.  I took the bus 810 from right across the street and the last stop is Piazza Venezza.

He was a great host and the place was stunnıng! I reccomend Francesco's place to everyone!"
22573,245665,2011-04-30,474736,Trevor,"Francesco was very helpful, and considerate. The flat itself was very clean, and exactly as described in the listing and photos. Pigneto is a fantastic neighbourhood. Artists have been flocking to the lofts there in recent years, and it has given the neighbourhood a very bohemian feel - It was a great escape after touring the sites each day. The area reminds me a bit of Shoreditch in East London. 

It's within very easy reach of the train station and other attractions downtown. I would definitely like to stay here again if my travels bring me to Rome. 

Thanks Francesco!"
22573,264045,2011-05-15,354794,Chiara,Francesco's place is really nice and with a fantastic interior design. The area is very trendy with good restaurants and bars close-by. I would certainly recommend staying at his place if you go to Rome.
22573,270784,2011-05-19,513164,Michelle,Francesco is very friendly and helpful.  He reacts to any comments ror needs with great politeness and gets it done straight away.  The apartment is very clean and well made.  It is a bit of an adventure to get there with the tram but once that is mastered everything is great.
22573,280912,2011-05-25,480322,Joel,Francesco was a great host to deal with! Great place in a close enough apartment to feel like a real roman :) could not get wifi though which was the only down fall of stay. Would use again if ever in Rome! Thank you Francesco! :) 
22573,296857,2011-06-04,529740,Rachael,"The apartment itself was wonderful and spacious, with charmingly modern decor. Francesco was very nice, and provided us with breakfast foods and the required amenities when we moved in. The location of the apartment however, was not ideal and was situated right next to a highway (noisy all night) and in the middle of a rather run down area. That being said, if you can get over the noise, graffiti and general run-down state of the area it is very convenient to take a tram or bus to the main terminal (Roma Termini)."
22573,329713,2011-06-23,501827,Martin,"Our stay at Francesco was the best! The neighbourhood is really cool and authentic with good restaurants and a great nightlife. The flat is spacious and beautiful with everything you need including a fast Internet connection (contrary to what someone said, there is an Internet connection; you just have to ask Francesco for the password!)

Highly recommended! :)"
22573,511304,2011-09-07,528792,Alex,"My stay in Rome was great, thanks to this rental hosted by Francesco.  He was clear and prompt in his responses to anything I needed to ask.  The space was really cool: a clean, loft feel in Pigneto, a super trendy part of town.  Francesco was also very accommodating, including a last minute stopover with an additional guest.  I'd recommend Francesco, and the loft to anyone seeking a great Roman getaway for short or longterm. Thanks again FM!"
22573,549825,2011-09-20,874709,Dyar,"This was a perfect place to stay. Comfy, clean and very friendly host.  It's in a cute neighborhood close to fast transportation to downtown. Everything was freshly washed and/or properly stocked, so I didn't have to worry about or ask for anything extra. I would definitely stay again!"
22573,608590,2011-10-08,843442,Justin,"We arrived at the apartment but Francesco was running late .He kindly directed us to a cafe close by while we waited for him and even paid for our drinks! The apartment was spacious and very nicely decorated. He provided us with details on how to get into the city, catching either the 810 to Piazza Venezia or the 105 to the station. The area had a great selection of restaurants and great young vibe - definitely recommended."
22573,626854,2011-10-13,1121114,Christina,"We had a very nice stay at Francesco's place. The location was right on the bus line that takes your about 10 minutes to the main termini station. The place was clean, had everything we needed, and wifi worked great. Only advice is that this place should be marketed as a one bedroom, not two. We had three people and the 2nd bed is a cot. Also, the master bedroom does not have a door. It's more like a really big studio. Francesco was very helpful and answered all my questions quickly. I would stay here again! "
22573,652178,2011-10-22,496087,Jonathan,Francesco has a unique eye for design which gives the apartment a great decor.  It looks just like the pictures.  Francesco and I messaged many times before I booked that apartment.  He was extremely cooperative and acquired a pull out bed for our third guest.  The apartment was reasonably priced in a up and coming part of time.  One note is that the apartment was a little smoky because many of the Italians smoke. The neighborhood was youthful and the nightlife was active.  The apartment is about a 45 minute walk from Rome's tourist attractions.  We decided to take a taxi to the city center which was a little challenging because taxis do not frequent the neighborhood.  Francesco recommended the public transportation which is nearby.
22573,673856,2011-10-29,919047,"Ronele, Mitch And Illy","STAY HERE!!! Francesco's place is stylish, clean and located just near the centre of Roma. All public modes of transport are right outside his doorstep and a cute little supermarket(Sigma)100m up the street make staying here really convenient and carefree. The style of this place, and of Francesco himself, make you feel at home as soon as you arrive. Great communication, flexible checking times and a beautiful apartment make staying at Francesco's an easy choice. We would stay here again for sure and recommend it to anyone heading to Roma. Cheers Francesco"
22573,766252,2011-12-05,361008,Gabriel,"Beautiful Space!  Honestly one of the highlights of my trip to Rome.  Francesco made the entire process extremely easy.  He wasn't there upon our arrival, but was available over the phone to answer a few questions I had.  Highly recommended!  "
22573,834776,2012-01-03,138850,Omar,"Awesome pad in the heart of Rome. Stayed here with my girlfriend and found the place clean, very tastefully decorated, and well connected to Termini via the tramway just a few steps from the flat. Francesco was also a very helpful and welcoming host with a lot of tips on where to hang out, eat, and party in Rome. He's into the underground electronica scene sonic you are too he's the man to go to. 

One small note: there is no elevator to the flat (or at least we didn't see one) and its up a few floors above ground. Just be aware in case you can't make it up or are carrying heavy bags.  "
22573,976469,2012-03-06,835646,David,"Great space.  Very unique neighborhood.  It is not in the center of the city, but there is a bus and tram that takes you directly into Termini - which made it easy for me to get to the airport on the last day of my stay.  I would enjoy staying there again on my next trip to Rome."
22573,1098491,2012-04-08,1883039,Julie,"Francesco's apartment is amazing, it's even cooler than the pictures can express. If I lived in Rome, Pigneto is definitely the neighborhood I would want to be in. It's a little rough on the edges, but it seemed to be the place where the most interesting people were, and there were great restaurants and nightlife. (Necci and Primo were my favorites.) It reminded me of where I live in Brooklyn. Francesco was a great host, timely and courteous. I have already recommended his apartment to my friends visiting Rome in a few months."
22573,1113739,2012-04-12,1868282,Radislav,"We want to thank Francesco for the great time we had in the Rome. The apartment is very beautiful, clean and cosy, a lot of lovely details all over the place. Francesco is a wonderful host, he met us even a bit earlier then we were expected, and told us about neighbourhood, where to eat, where to shop, how to call a taxi, and was always ready to help.

Although the district first appeared to us a little insecure (bunches of migrants were staying here or there), it turned out it was only a first view. We didn't any have problems  walking in the streets at night, etc.

Pity we couldn't manage to get into the nearby restaurant recommended by Francesco, as every time we came in, it was either closing or not open yet :)"
22573,1142996,2012-04-17,1825095,Alexia,"The appartment is very nicely decorated, clean, and very confortable, though a bit noisy (car trafic) ; but we got used to it and it wasn't a problem after all. 
Pigneto is a nice neighbourhood, has good places to eat, little restaurants..."
22573,1174990,2012-04-24,166375,Jessica,"Francesco's place is just like it is in the photos (perhaps even better!). After being out in Rome's incredibly touristy central area every day, it was amazing to come home to a beautifully decorated apartment in a neighborhood with great food and bars that was far from the busloads of tourists. Even with it being outside of the touristy areas, it was still easy to get to the central area of the city via tram or bus, or even just walking. The apartment was safe and clean and just perfect for our needs. Would definitely stay again. Thanks Francesco! "
22573,1204641,2012-04-30,1887976,Marek,"Francesco's loft is awesome. Its very stylish and cozy. We enjoyed hanging out in the spacious kitchen, especially in the evening. The area feels a bit like Berlin. An interesting contrast to the more picturesque areas like Trastevere. Nearby are several nice apperativo bars. The only downside is the traffic noise, but it did not affect us much."
22573,1293934,2012-05-17,1916078,Artur,"May, 2012. Exactly as advertised! You'll love the design. A bit off the historic center, but very well connected by public transport. Francesco was very responsive. We locked our keys in the apartment and he was there in 30 minutes to let us in. Thanks again! "
22573,1351786,2012-05-26,1708923,Mariana,"My best friend and I stayed at Francesco's apartment during our weeklong stay in Rome. Francesco was incredibly helpful and recommended places for us to eat, visit, and go out. He was very understanding and patient with us, even when we locked ourselves out of the apartment!
If I'm ever in Rome (or any other location where Francesco rents out an apartment), I will definitely rent his space again! "
22573,1424854,2012-06-06,559186,Eva,"Francesco has an amazing flat in a great part of town! He was a great host, really responsive and welcoming - we felt at home!

The flat is even better than the pics, really tastefully decorated! It was great to get away from the tourist areas in Rome and hang out in Pigneto. Really enjoyed lunch in Primo and dinner in Necci but there were plenty more places to eat/drink in. The area has a great vibe about it and it's perfect if you want to get a flavour of the real Rome! 

The flat does tend to get a bit noisy at night though but after a few Negronis it wasn't really an issue :-)"
22573,1483411,2012-06-15,1513967,Ariel,"Francesco's apartment is absolutely incredible! It's honestly one of the most stylish and well furnished apartments we had ever seen. It's in a good location which requires just one tram in order to get into the city centre. It's super clean and so comfortable, to the point where we never wanted to leave! We only got the chance to meet Francesco once, but he was such a lovely and welcoming guy and communication was very easy making check in/check out a breeze. We will definitely return to this stunning apartment on our next visit to Rome, and highly recommend it to everyone else!"
22573,1963402,2012-08-12,2925935,Caitlin,"Francesco's home was in such an authentically cool part of Rome, the decor was amazing, and all of the communication with Francesco was really simple. "
22573,2245800,2012-09-10,1349512,Michael,"Francesco's apartment is fantastic! Modern, bright and very comfortable in a great area brimming with life. It's a great design, well renovated with great facilities too, it was a pleasure to be in the apartment when we weren't out enjoying everything the local area and Rome had to offer. Francesco was a perfect host, who was friendly and happy to be contactable for anything. His recommendations on the area were spot on too. I would definitely stay here again, the nicest place we found in Rome. Thank you Francesco! "
22573,2393153,2012-09-24,626054,Dimitry,"If you stay in Rome, look no further than this apartment. I had a great stay at Francesco's. He's a sweetheart and his apartment met my expectations.

The apartment is not in a central location and if your daily budget is high, perhaps this neighborhood will feel a little too young and far from the action. For me, it was just the thing. Not too expensive and close enough that I did not feel too far from the sights and the nightlife.

Francesco was a great host and was kind enough to show me around the area. Public transportation was everywhere and it took at most half an hour to reach any place I wanted to go (even without taking a single bus)."
22573,2497709,2012-10-03,414010,Sofi,"Excellent apartment, in a lovely part of Rome"
22573,2803947,2012-11-04,3812145,Romain,"Nice flat, nice decoration, nice owner... 
We had a really good time in this apartment, located in a popular area of Roma. I also have to admit that Francesco has been really cool as he waited for me and my girlfriend until 1am to get back the keys, given our late arrival at the airport from Paris, France.
He's been very flexible for check-in and check-out, which made our romantic week-end in Roma much more cooler;-)"
22573,3478810,2013-02-04,286473,Matteo,"Great host, wonderful apartment, perfect location. If you visit Rome, stay here, highly recommended! "
22573,3530885,2013-02-12,359503,Ricardo,"This loft in Pigneto was just the best way to kick in Rome. It's got the great bohemian style around this young and off-the-beaten track area lined up with cool bars and restaurants (I'd strongly recommend Primo a couple blocks behind the building). Francesco has a serious eye on design, around the flat there's a stunning selection of mind-blowing pieces from Castiglione, Chesterfield and french Tolix chairs. 
Lighting is also spotlessly chose, together with retro details and raw refurbishment that adds to a whole urban experience. Since I had confirmed rather short-notice he had to leave his clothing drying on the bookshelf part, so it was a bit humid inside. The noise from the old (but super cool) refrigerator can be of distractive to some, I was mostly concerned about the open food inside. 

Out of all, I would definitely recommend this flat to urban/design-oriented people who are looking for a insider experience in old Rome. Enjoy your time in the city!"
22573,3637260,2013-02-26,5100268,Julien,"Francesco's apartment is cosy and very comfortable, not to mention the fantastic decoration, photos do not lie. My wife and I had a wonderful three days lovers week-end, the quality of this place took a great part in it.  

If you are fond of book stores and books in general, you'll be blown away by Francesco's geometric book shelves.

Also, I have to mention that Francesco was a kind host, waiting for us to arrive from airport as we were trapped in traffic jam inside Rome. He recommended us a list of ristorantes . Amon them, we had time to go to Necci, a couple of blocks from Francesco's flat. Great food and place!

"
22573,4003596,2013-04-02,2175481,Daphne,"Francesco's apartment was absolutely gorgeous and extremely convenient to centro storico and termini (the tram stops literally in front of the apartment) while being far from the touristy hordes. Pigneto itself is a diverse and artistic neighborhood with loads of great places to eat and drink (tavolo ventisette being my personal favorite). Francesco was responsive and accommodating. The ONLY problem with the apartment is that there is a fair amount of traffic noise. Otherwise, it was absolutely perfect."
22573,4499215,2013-05-08,1591695,Igor,"Excellent place, though a big noisy.
Very cosy and excellent atmosphere, and Francesco was very helpful!"
22573,4746004,2013-05-23,5915805,Sara,"Me and my friend had a great stay at Francesco's flat. It's very cool, and I've been thinking about stealing his idea for bookshelves since the first time I entered the apartment. One of us used the bedroom and one of us the inflatable bed, both was very comfortable. The flat is on a street with traffic all through the night, so if you're a light sleeper, don't forget your earplugs. 

Francesco was not in Rome when we arrived or left, but the check in/out was not a problem. 

I loved Pigneto, a real haven away from the tourist masses in the more central parts of Rome. For eating, I can recommend Rosti, and don't miss I Porchettini if you like your pork. "
22573,4793838,2013-05-26,5537026,Yung & Annie,Francesco's place is very cool. We had a relaxing stay.  Slept really well in his comfortable bed. Pigneto neighborhood  is a lot of fun as right around the corner are bars and good food. We found the tram and bus system to be very convenient. Francesco wasn't around because of his busy acting career but he was attentive to our suggestions and very helpful. I'm sure future guests will enjoy his place. Ciao ciao!
22573,5334801,2013-06-24,3654143,Alina,"Host & apt are great! Very good! 
Thanks for everything!"
22573,5464947,2013-07-01,6786496,Andrew,Had a lovely stay at Francesco's apartment. Comfortable bed. Nicely decorated. Bit noisy in the morning but it meant we got up and enjoyed the city! 3 of us stayed here and the airbed worked well. Great tram link to the centre of town. Would certainly recommend staying here. 
22573,5668882,2013-07-10,7256694,Ashe,Great host and lovely apartment. I wasn't bothered by the traffic noise as it helped having the fan on. The only thing that really frustrated me about Rome in general was the difficulty in getting around with public transport - but I am a Londoner so anything more than a 5 minute wait is too much for me. Thanks for a great stay.
22573,5753065,2013-07-15,12602,Nathan,"We never met Francesco himself but his place is amazing.  Super stylish but comfortable.  Francesco has fantastic taste!

Pigneto is a very up and coming and hip area (not many tourists around).  There are some really cool coffee-shops/ bars in the area."
22573,7057979,2013-09-04,5448023,Gabriel,"Francesco was very cooperative and helpful in arranging the place! 

The apartment is nicely furnished and has a good vibe. The downside is that due to the traffic outside it is at times noisy and this continuous often through the night. A more sound proof glazing may help. 

All in all this was a pleasurable experience and I could recommend booking here. "
22573,7558254,2013-09-24,4932415,Kian Lee,"Francesco's loft was lovely and well styled. It gives a good taste to living 'local', closed to street of bars and restaurants away from tourists. There was a cute bar downstairs for quick breakfast and the girls at the counter became our default 'concierge'. The room does gets noisy in the morning due to the corner location to main road (it is part of city living). Our hot water was not working well on first night but Francesco was quick to response to any queries we had and giving instructions to assist. We had some difficulty getting to the location on the first day. It is also not as easy getting public transport from here on weekends. Give some time to catch the buses/trams nearby. At other times cabs to and fro this place are reasonable priced. It is not the most convenient location from the 'tourist' spots of Rome but I love that we experienced an area that is quirky and lived in a typical Rome apartment that has been updated for modern living. "
22573,7620926,2013-09-27,2727880,Jacqueline,"Beautifully designed apartment, cosy and clean. Excellent atmosphere, great vibe. Thank you Francesco for being so kind and helpful! "
22573,12085695,2014-04-22,5704315,Alex,"Francesco's place is amazing! Definitely the most comfortable bed in Italy, maybe in Europe, and being a New Yorker I felt right at home in Pigneto which is fantastic as it hasn't been totally blown out…YET! I would highly recommend his place…it's also a steal!!!!! Francesco was cool and very easy to deal with. "
22573,12557641,2014-05-05,1800016,Matthieu,"We had a great time at Francesco's cosy flat, which held all its promises and more! 

We initially chose Pigneto as it was basically one of the few neighborhoods where nice places such as Francesco's were still available. We ended up in love with the area: real people, real food, and hardly 30 minutes from the gems of Centro Storico. "
22573,13189117,2014-05-21,4585061,Nick,"Francesco was very helpful with our stay and we loved his apartment. It's decorated very well  and extremely comfortable. To be honest we were nervous when we first arrived and walked around the neighborhood as it felt sketchy to us, but we never had any problems at all. We absolutely loved the market and restaurants just down the street and we spent a lot of time there. Catching a taxi was never difficult and most times we just walked into the city center, which was about two miles, not as bad as it sounds. But when we go back, we might stay closer to the center next time."
22573,14654148,2014-06-23,4995002,Gabe,"This is a great flat in a good neighbourhood. Francesco was a really good host and made everything incredibly easy. I'd definitely stay here again! Very comfortable, clean and also just an interesting space."
22573,16680647,2014-07-31,13603224,Thomas Heldrup,"My girlfriend and I had a wonderful stay in Francesco's loft. The loft was nice and clean and the check-in process went smooth. We meet Francesco briefly the first day but he was off to work so that was the only time we saw him. 

We were looking after a place in Rome that felt authentic and outside the main tourist area and we got exactly that. The loft is situated in a cool neighbourhood (Pigneto) with a daily market and a lot of cafés where local people hang out every night. There is also one of the best ice cream shops down on the corner which is a big plus if you love gelatto. 

We would highly recommend this as your place to stay in Rome!  "
22573,17114165,2014-08-07,18087912,Elizaveta,"apartment is pretty big and modern. bed is comfortable and interior is interesting. 
location is really far away from center, and it's incorrectly indicated on the map. 
And towels would be okay for a cheaper apartment, but we thought we were paying for a cool modern (Website hidden by Airbnb) closet was very dirty and disgusting. 
when we were trying to cook we saw bug in salt. 
so be careful to chose this apartment 


"
22573,20184715,2014-09-25,6195719,Meng-Ling,"Francesco is very sweet to greet us when we arrive. He's very quick with all our questions and gave us a good list of restaurants and even made reservation for us. Thanks to his recommendation, we had our best meal in ROMA at Primo. The apt is spacious and nicely decorated with beautiful vintage finds. The bed is comfortable. 

It's not in the very center of the city, but the transportation is convenient(trams & buses). It's like Bushwick(nowadays) in New York, full with new restaurants, bars, a local, edgy neighborhood. About 15~20 minutes to the center. 

It can be a little bit noisy at night. But overall we had a lovely stay at Francesco's place. Would recommend to someone who are interested in living a local Roman life and be away from the tourists noise. "
22573,21486167,2014-10-18,22153192,Alexander,"The appartement is fantastic, big and wonderful decorated. Pigneto is a great young and alterntive area for visting Rome with lots of good bars and Restaurants. You can easily reach everything by tram or bus with the stop direct in front of the appartement."
22573,21681368,2014-10-21,3465616,Judith,"Me and my friend spent a long weekend in Francesco's appartment. Everything was as described - the flat is not very in the center, but that is clearly shown on the map. And with a few stops on the tram you reach the main station easily. Handling keys, cleanness and communication were without hassle. Flat is super sunny and stylish.
The one negative thing, but this is very individual, is the noise from the many cars in front of the building. I am very sensitive with hearing, so it was maybe worse than it actually is. But to be honest, Rome IS loud, wherever you go. If you want it quiet, go to Jyväskylä in Finland. :) 
No reason why you should not rent the appartment."
22573,21897023,2014-10-26,1756575,Dietmar,"Very nice place and exactly as described. Although the host wasn't there everything worked out without any problems because we had an email with instructions in advance (how to get the keys and get around..).
Especially recommendations on food were good, thank you for that.
Would definetely come to this place again."
22573,22323121,2014-11-03,5848124,Claire,"Nous avons passé un excellent séjour chez Francesco.
L'appart est superbe, facile d'accès et le quartier rempli de petits bars et restos de quartier. 
Francesco a été très sympa et vous donnera plein de bons conseils pour que votre séjour soit réussi. 
Nous y retournerons avec plaisir!

"
22573,25170737,2015-01-08,24123677,Mélanie,"Francesco a été très facilement joignable malgré des contraintes professionnels. Dès notre arrivée dans le loft, nous avons été accueilli par quelques douceurs typiques.
L'appartement est absolument conforme aux descriptions: agréable, spacieux avec une décoration très sympa.
Nous avons pu y concocter quelques super plats de pates :-)
Le quartier nous a beaucoup plu: vivant, bien desservi par les transports.Une très bonne adresse a proximité pour les amateurs de pizza: Pizza Vulcano (Via del Pigneto 189)
Pour les personnes sensibles au bruit, prévoir des bouchons d'oreilles car le cartier est vivant.
Super endroit pour découvrir Rome."
22573,26475394,2015-02-13,27347394,Sara,Location fantastica!
22573,31477370,2015-05-05,6368251,Robert,"I had a great stay at Francesco's place in Rome. It was very close to the tram and a 10 minute ride to Roma Termini. The apartment was stylish and neat and the bed was even better than the one I have at home. It also came with great wi-fi.

There is a market and bakery nearby not to mention gelato. Highly recommend if you're looking for something quiet just outside the city center. Perfect for a single or couple.

Francesco was also quick to respond to all my questions and emails and turned out to be a very gracious host."
22573,32082457,2015-05-13,30286293,Jack,"Francesco's apartment was perfect for my girlfriend and I.
Very cool, trendy area which is close to all major sites.
Tram stop is right out the front and only about 10minutes from Termini.
Francesco was very hospitable upon arrival and easily reached when we needed to communicate.
Quirky decor with a homely vibe.
Highly recommended."
22573,34831351,2015-06-12,4215697,Amir,"Wonderful indeed, in every sense.
Francesco is easily one of the most charming, accommodating and helpful hosts I met.
His home in pigneto truly feels like a home in the best way- comfortable, beautiful, mind expanding.
Every detail was thought and cared of and every object is wonderful. From the sofa thru the lights and kitchen and all the way to bed- you will not want to get out of it. 
It's a special space for special people- 
Pigneto is great for those who wish to taste a deeper layer or current Roman life, and Francesco's loft is ideally located in its midst. 
super recommended. 
"
22573,45595635,2015-09-04,4215697,Amir,"Coming back to stay a longer period at Francesco's wonderful home was absolutely lovley. Everything was smooth even that Francesco was away, and he was super helpful from afar with everything I needed. 
What can I say, felt like home. This is what air bnb is made for I guess, dosent get any better. I Highly recommend this for anyone looking for a Roman experience beyond the tourist route and staying for more than 2 days, as pigneto takes time to get into... "
22573,46389233,2015-09-10,1284389,Sara,"Our stay at Francesco's apartment in pigneto was perfect! Such lovely and artistic home, and easy access to the tram (5 or 14) to take you to termini station. Everything was lovely and we would recommend this place for sure. The one thing to be aware of is the main street in front of the apartment can be a little scary at night, so if traveling alone be aware of that. Other than that there are amazing restaurants in the neighborhood. We ate better food in pigneto than we could find in the rest of where we traveled in Rome. Thanks Francesco for a wonderful stay."
22573,46908052,2015-09-14,38218182,Chen,"I had a wonderful time in the apartment! It was beautiful and comfortable- it felt like home! I didn't have the chance to meet Francesco, but he was great and helped us with everything we needed! "
22573,47684943,2015-09-21,8069589,Dana,"We had a wonderful experience at Francesco's appartment; location is excellent, the styling is nice and the whole appartment is clean. Recommendation for anyone!"
